session_id,user_id,started_at,device,channel,visited_at,viewed_at,carted_at,checked_out_at,purchased_at
S10088,U06299,2026-01-31T22:49:17Z,Mobile,Organic,2026-01-31T22:49:17Z,2026-01-31T22:50:30Z,,,
S10089,U00506,2026-03-08T06:39:51Z,Tablet,Email,2026-03-08T06:39:51Z,,,,
S10090,U05862,2026-03-15T23:02:26Z,Mobile,Email,2026-03-15T23:02:26Z,2026-03-15T23:04:10Z,,,
S10091,U07922,2026-02-16T02:32:48Z,Mobile,Paid Search,2026-02-16T02:32:48Z,,,,
S10092,U05605,2026-01-21T08:50:27Z,Desktop,Organic,2026-01-21T08:50:27Z,2026-01-21T08:53:17Z,,,
S10093,U02385,2026-02-26T22:38:11Z,Mobile,Social,2026-02-26T22:38:11Z,2026-02-26T22:39:46Z,,,
S10094,U03137,2026-01-01T07:54:46Z,Mobile,Organic,2026-01-01T07:54:46Z,2026-01-01T07:55:08Z,,,
S10095,U07878,2026-01-14T11:40:41Z,Desktop,Paid Search,2026-01-14T11:40:41Z,2026-01-14T11:41:00Z,,,
S10096,U06837,2026-02-20T01:13:22Z,Mobile,Paid Search,2026-02-20T01:13:22Z,2026-02-20T01:15:40Z,,,
S10097,U05097,2026-03-19T07:21:24Z,Desktop,Social,2026-03-19T07:21:24Z,2026-03-19T07:22:33Z,,,
S10098,U04982,2026-01-17T06:18:25Z,Mobile,Email,2026-01-17T06:18:25Z,2026-01-17T06:21:17Z,2026-01-17T06:23:31Z,,
S10099,U04766,2026-01-31T09:17:19Z,Mobile,Organic,2026-01-31T09:17:19Z,,,,
S10100,U00305,2026-01-09T06:19:49Z,Mobile,Organic,2026-01-09T06:19:49Z,2026-01-09T06:22:34Z,2026-01-09T06:24:37Z,,
S10101,U00978,2026-03-27T17:00:12Z,Desktop,Organic,2026-03-27T17:00:12Z,2026-03-27T17:02:23Z,,,
S10102,U05532,2026-01-07T23:19:40Z,Mobile,Paid Search,2026-01-07T23:19:40Z,2026-01-07T23:21:28Z,,,
S10103,U02702,2026-03-14T07:18:13Z,Mobile,Organic,2026-03-14T07:18:13Z,,,,
S10104,U02163,2026-02-13T13:54:10Z,Mobile,Social,2026-02-13T13:54:10Z,2026-02-13T13:56:15Z,,,
S10105,U07191,2026-01-17T01:15:59Z,Desktop,Social,2026-01-17T01:15:59Z,,,,
S10106,U06242,2026-03-07T10:45:46Z,Mobile,Paid Search,2026-03-07T10:45:46Z,2026-03-07T10:46:12Z,2026-03-07T10:47:49Z,,
S10107,U03616,2026-02-21T11:07:12Z,Mobile,Paid Search,2026-02-21T11:07:12Z,,,,
S10108,U07637,2026-01-15T09:35:57Z,Desktop,Paid Search,2026-01-15T09:35:57Z,2026-01-15T09:37:06Z,,,
S10109,U07718,2026-01-11T16:47:05Z,Mobile,Email,2026-01-11T16:47:05Z,2026-01-11T16:49:23Z,,,
S10110,U00883,2026-03-03T00:28:30Z,Mobile,Organic,2026-03-03T00:28:30Z,,,,
S10111,U03232,2026-03-13T06:13:46Z,Mobile,Social,2026-03-13T06:13:46Z,2026-03-13T06:15:19Z,,,
S10112,U07983,2026-01-31T09:32:32Z,Mobile,Social,2026-01-31T09:32:32Z,,,,
S10113,U04611,2026-01-01T06:15:07Z,Mobile,Organic,2026-01-01T06:15:07Z,2026-01-01T06:17:02Z,2026-01-01T06:19:38Z,,
S10114,U01549,2026-01-20T19:12:27Z,Desktop,Paid Search,2026-01-20T19:12:27Z,2026-01-20T19:15:09Z,,,
S10115,U01217,2026-03-04T06:20:19Z,Desktop,Organic,2026-03-04T06:20:19Z,2026-03-04T06:21:25Z,,,
S10116,U04447,2026-01-07T00:26:35Z,Mobile,Organic,2026-01-07T00:26:35Z,2026-01-07T00:27:26Z,2026-01-07T00:28:44Z,2026-01-07T00:30:33Z,
S10117,U06082,2026-01-17T09:51:03Z,Mobile,Email,2026-01-17T09:51:03Z,2026-01-17T09:51:24Z,2026-01-17T09:52:42Z,,
S10118,U03713,2026-03-17T18:38:33Z,Mobile,Organic,2026-03-17T18:38:33Z,2026-03-17T18:41:18Z,2026-03-17T18:42:11Z,2026-03-17T18:43:05Z,2026-03-17T18:45:44Z
S10119,U07353,2026-03-16T00:47:27Z,Desktop,Social,2026-03-16T00:47:27Z,2026-03-16T00:49:59Z,2026-03-16T00:52:51Z,,
S10120,U06720,2026-02-25T22:37:47Z,Mobile,Paid Search,2026-02-25T22:37:47Z,2026-02-25T22:40:02Z,2026-02-25T22:41:36Z,2026-02-25T22:44:00Z,2026-02-25T22:46:15Z
S10121,U01528,2026-01-29T16:09:36Z,Mobile,Organic,2026-01-29T16:09:36Z,2026-01-29T16:10:54Z,,,
S10122,U01169,2026-01-05T19:31:35Z,Mobile,Organic,2026-01-05T19:31:35Z,2026-01-05T19:33:30Z,,,
S10123,U01194,2026-02-12T22:40:23Z,Tablet,Organic,2026-02-12T22:40:23Z,,,,
S10124,U07672,2026-03-08T08:41:44Z,Desktop,Paid Search,2026-03-08T08:41:44Z,2026-03-08T08:43:49Z,,,
S10125,U06888,2026-02-19T22:57:08Z,Desktop,Email,2026-02-19T22:57:08Z,2026-02-19T22:58:44Z,,,
S10126,U01780,2026-02-03T20:20:08Z,Desktop,Organic,2026-02-03T20:20:08Z,,,,
S10127,U00590,2026-01-18T08:29:42Z,Mobile,Email,2026-01-18T08:29:42Z,2026-01-18T08:31:26Z,2026-01-18T08:31:44Z,,
S10128,U01781,2026-03-28T20:06:02Z,Mobile,Social,2026-03-28T20:06:02Z,2026-03-28T20:07:01Z,,,
S10129,U06328,2026-03-23T09:31:58Z,Desktop,Organic,2026-03-23T09:31:58Z,2026-03-23T09:33:39Z,,,
S10130,U01363,2026-02-05T05:18:02Z,Desktop,Organic,2026-02-05T05:18:02Z,2026-02-05T05:20:17Z,2026-02-05T05:23:12Z,,
S10131,U05933,2026-03-20T00:26:56Z,Desktop,Social,2026-03-20T00:26:56Z,2026-03-20T00:27:36Z,,,
S10132,U06481,2026-03-12T17:18:19Z,Desktop,Organic,2026-03-12T17:18:19Z,2026-03-12T17:21:05Z,2026-03-12T17:21:25Z,2026-03-12T17:22:18Z,
S10133,U06308,2026-01-02T05:46:33Z,Desktop,Social,2026-01-02T05:46:33Z,2026-01-02T05:49:05Z,,,
S10134,U07834,2026-03-16T13:05:59Z,Mobile,Paid Search,2026-03-16T13:05:59Z,,,,
S10135,U01562,2026-02-10T17:48:19Z,Mobile,Organic,2026-02-10T17:48:19Z,2026-02-10T17:49:28Z,,,
S10136,U01786,2026-01-24T02:08:05Z,Mobile,Social,2026-01-24T02:08:05Z,2026-01-24T02:08:37Z,2026-01-24T02:11:10Z,2026-01-24T02:13:45Z,
S10137,U00031,2026-03-13T06:07:38Z,Mobile,Email,2026-03-13T06:07:38Z,2026-03-13T06:10:07Z,,,
S10138,U07297,2026-03-09T17:30:53Z,Mobile,Organic,2026-03-09T17:30:53Z,2026-03-09T17:33:02Z,,,
S10139,U06544,2026-01-21T15:29:25Z,Mobile,Email,2026-01-21T15:29:25Z,2026-01-21T15:31:15Z,2026-01-21T15:32:37Z,,
S10140,U03018,2026-03-18T12:55:41Z,Desktop,Social,2026-03-18T12:55:41Z,,,,
S10141,U04761,2026-03-07T17:33:38Z,Mobile,Paid Search,2026-03-07T17:33:38Z,2026-03-07T17:36:37Z,2026-03-07T17:37:31Z,,
S10142,U01133,2026-01-07T13:05:27Z,Mobile,Organic,2026-01-07T13:05:27Z,2026-01-07T13:06:35Z,,,
S10143,U02699,2026-03-31T13:38:50Z,Desktop,Email,2026-03-31T13:38:50Z,2026-03-31T13:41:36Z,2026-03-31T13:42:32Z,2026-03-31T13:43:20Z,
S10144,U04908,2026-02-20T14:44:40Z,Mobile,Paid Search,2026-02-20T14:44:40Z,2026-02-20T14:45:58Z,2026-02-20T14:46:14Z,,
S10145,U06407,2026-01-03T00:31:46Z,Mobile,Organic,2026-01-03T00:31:46Z,,,,
S10146,U03617,2026-01-06T02:27:39Z,Mobile,Organic,2026-01-06T02:27:39Z,,,,
S10147,U02002,2026-02-25T16:43:02Z,Desktop,Organic,2026-02-25T16:43:02Z,2026-02-25T16:44:21Z,2026-02-25T16:47:08Z,2026-02-25T16:48:47Z,2026-02-25T16:49:00Z
S10148,U02323,2026-01-23T07:27:29Z,Mobile,Organic,2026-01-23T07:27:29Z,2026-01-23T07:28:09Z,,,
S10149,U01450,2026-01-16T08:32:59Z,Desktop,Organic,2026-01-16T08:32:59Z,2026-01-16T08:35:52Z,,,
S10150,U07138,2026-02-16T03:03:09Z,Desktop,Paid Search,2026-02-16T03:03:09Z,2026-02-16T03:05:46Z,2026-02-16T03:06:53Z,2026-02-16T03:09:50Z,2026-02-16T03:12:28Z
S10151,U05866,2026-02-14T12:11:23Z,Desktop,Organic,2026-02-14T12:11:23Z,2026-02-14T12:13:53Z,2026-02-14T12:14:28Z,2026-02-14T12:15:04Z,2026-02-14T12:17:36Z
S10152,U01917,2026-01-15T07:14:14Z,Desktop,Organic,2026-01-15T07:14:14Z,2026-01-15T07:17:13Z,2026-01-15T07:17:44Z,2026-01-15T07:20:34Z,2026-01-15T07:23:10Z
S10153,U02182,2026-01-30T05:31:47Z,Mobile,Social,2026-01-30T05:31:47Z,,,,
S10154,U05177,2026-01-04T12:11:54Z,Desktop,Organic,2026-01-04T12:11:54Z,2026-01-04T12:12:39Z,2026-01-04T12:13:35Z,2026-01-04T12:13:47Z,
S10155,U00777,2026-02-20T05:03:40Z,Mobile,Social,2026-02-20T05:03:40Z,,,,
S10156,U07912,2026-03-13T10:53:51Z,Mobile,Paid Search,2026-03-13T10:53:51Z,2026-03-13T10:56:06Z,,,
S10157,U04611,2026-03-18T18:31:16Z,Desktop,Email,2026-03-18T18:31:16Z,2026-03-18T18:32:06Z,,,
S10158,U05851,2026-03-05T10:36:44Z,Mobile,Organic,2026-03-05T10:36:44Z,2026-03-05T10:39:15Z,,,
S10159,U02624,2026-03-08T12:29:02Z,Desktop,Social,2026-03-08T12:29:02Z,,,,
S10160,U03264,2026-03-13T18:37:58Z,Mobile,Paid Search,2026-03-13T18:37:58Z,2026-03-13T18:39:39Z,2026-03-13T18:41:11Z,,
S10161,U01810,2026-01-04T09:00:26Z,Desktop,Social,2026-01-04T09:00:26Z,2026-01-04T09:02:01Z,,,
S10162,U01063,2026-01-09T07:05:00Z,Mobile,Paid Search,2026-01-09T07:05:00Z,2026-01-09T07:07:19Z,2026-01-09T07:09:32Z,,
S10163,U07756,2026-01-10T16:23:10Z,Mobile,Social,2026-01-10T16:23:10Z,2026-01-10T16:24:07Z,,,
S10164,U07711,2026-03-22T14:56:58Z,Mobile,Email,2026-03-22T14:56:58Z,2026-03-22T14:58:11Z,2026-03-22T14:59:54Z,2026-03-22T15:01:53Z,
S10165,U03476,2026-02-08T06:46:57Z,Mobile,Paid Search,2026-02-08T06:46:57Z,,,,
S10166,U07579,2026-01-01T04:16:19Z,Mobile,Email,2026-01-01T04:16:19Z,2026-01-01T04:18:11Z,,,
S10167,U06680,2026-01-14T04:23:50Z,Mobile,Paid Search,2026-01-14T04:23:50Z,2026-01-14T04:25:16Z,,,
S10168,U07683,2026-01-21T12:54:29Z,Mobile,Social,2026-01-21T12:54:29Z,,,,
S10169,U02675,2026-01-16T12:00:42Z,Mobile,Paid Search,2026-01-16T12:00:42Z,2026-01-16T12:01:04Z,,,
S10170,U03287,2026-03-10T00:38:52Z,Desktop,Organic,2026-03-10T00:38:52Z,2026-03-10T00:40:30Z,2026-03-10T00:41:03Z,2026-03-10T00:42:34Z,2026-03-10T00:44:43Z
S10171,U06169,2026-01-08T09:01:20Z,Desktop,Organic,2026-01-08T09:01:20Z,2026-01-08T09:03:59Z,2026-01-08T09:04:43Z,,
S10172,U03431,2026-03-30T16:36:05Z,Mobile,Organic,2026-03-30T16:36:05Z,,,,
S10173,U05759,2026-02-25T00:19:50Z,Mobile,Organic,2026-02-25T00:19:50Z,,,,
S10174,U04785,2026-03-21T19:04:22Z,Mobile,Social,2026-03-21T19:04:22Z,2026-03-21T19:05:58Z,,,
S10175,U07807,2026-01-08T14:21:21Z,Mobile,Social,2026-01-08T14:21:21Z,2026-01-08T14:24:02Z,,,
S10176,U01478,2026-01-14T12:01:41Z,Mobile,Social,2026-01-14T12:01:41Z,2026-01-14T12:03:11Z,,,
S10177,U00854,2026-03-19T01:06:55Z,Mobile,Social,2026-03-19T01:06:55Z,2026-03-19T01:09:45Z,,,
S10178,U00541,2026-02-20T09:19:54Z,Mobile,Organic,2026-02-20T09:19:54Z,2026-02-20T09:21:00Z,2026-02-20T09:21:16Z,,
S10179,U05319,2026-01-01T01:04:42Z,Mobile,Paid Search,2026-01-01T01:04:42Z,2026-01-01T01:05:03Z,,,
S10180,U05069,2026-01-21T07:22:56Z,Mobile,Social,2026-01-21T07:22:56Z,2026-01-21T07:25:22Z,,,
S10181,U00547,2026-03-07T19:56:56Z,Desktop,Social,2026-03-07T19:56:56Z,2026-03-07T19:59:37Z,,,
S10182,U02093,2026-03-30T18:31:28Z,Mobile,Paid Search,2026-03-30T18:31:28Z,,,,
S10183,U01232,2026-02-03T09:59:17Z,Mobile,Social,2026-02-03T09:59:17Z,2026-02-03T10:01:59Z,,,
S10184,U05125,2026-03-03T01:51:51Z,Mobile,Social,2026-03-03T01:51:51Z,2026-03-03T01:54:19Z,,,
S10185,U00032,2026-02-09T04:36:04Z,Desktop,Paid Search,2026-02-09T04:36:04Z,2026-02-09T04:36:17Z,2026-02-09T04:37:21Z,2026-02-09T04:37:36Z,2026-02-09T04:38:15Z
S10186,U04153,2026-01-18T12:48:27Z,Desktop,Social,2026-01-18T12:48:27Z,2026-01-18T12:51:06Z,,,
S10187,U04837,2026-01-14T04:00:40Z,Mobile,Organic,2026-01-14T04:00:40Z,2026-01-14T04:00:53Z,,,
S10188,U07332,2026-01-11T06:47:26Z,Desktop,Social,2026-01-11T06:47:26Z,2026-01-11T06:48:26Z,,,
S10189,U07341,2026-03-31T05:10:28Z,Mobile,Paid Search,2026-03-31T05:10:28Z,2026-03-31T05:11:21Z,,,
S10190,U00431,2026-02-27T03:45:55Z,Mobile,Social,2026-02-27T03:45:55Z,,,,
S10191,U00015,2026-03-18T11:46:11Z,Desktop,Social,2026-03-18T11:46:11Z,2026-03-18T11:47:32Z,2026-03-18T11:49:18Z,,
S10192,U02291,2026-03-23T19:40:07Z,Tablet,Paid Search,2026-03-23T19:40:07Z,2026-03-23T19:41:12Z,2026-03-23T19:43:06Z,2026-03-23T19:44:57Z,2026-03-23T19:45:57Z
S10193,U05522,2026-01-04T23:04:41Z,Desktop,Organic,2026-01-04T23:04:41Z,2026-01-04T23:07:35Z,2026-01-04T23:09:40Z,2026-01-04T23:10:10Z,2026-01-04T23:11:06Z
S10194,U02214,2026-01-30T07:01:36Z,Tablet,Social,2026-01-30T07:01:36Z,2026-01-30T07:01:51Z,,,
S10195,U05953,2026-03-02T03:16:52Z,Mobile,Paid Search,2026-03-02T03:16:52Z,,,,
S10196,U02921,2026-02-14T02:56:31Z,Desktop,Organic,2026-02-14T02:56:31Z,2026-02-14T02:57:06Z,2026-02-14T02:57:44Z,,
S10197,U01206,2026-01-16T03:14:16Z,Mobile,Paid Search,2026-01-16T03:14:16Z,2026-01-16T03:16:11Z,,,
S10198,U06277,2026-03-18T14:22:28Z,Desktop,Social,2026-03-18T14:22:28Z,2026-03-18T14:24:21Z,,,
S10199,U03833,2026-02-23T05:11:19Z,Mobile,Social,2026-02-23T05:11:19Z,2026-02-23T05:13:30Z,,,
S10200,U04921,2026-03-27T21:53:20Z,Mobile,Paid Search,2026-03-27T21:53:20Z,2026-03-27T21:55:41Z,2026-03-27T21:58:03Z,2026-03-27T21:58:16Z,2026-03-27T21:59:34Z
S10201,U02312,2026-03-18T09:42:27Z,Mobile,Email,2026-03-18T09:42:27Z,,,,
S10202,U03887,2026-03-06T06:20:10Z,Mobile,Social,2026-03-06T06:20:10Z,,,,
S10203,U03840,2026-03-24T14:45:54Z,Mobile,Email,2026-03-24T14:45:54Z,2026-03-24T14:48:16Z,,,
S10204,U07221,2026-01-01T02:28:07Z,Desktop,Organic,2026-01-01T02:28:07Z,2026-01-01T02:29:47Z,2026-01-01T02:32:32Z,2026-01-01T02:34:29Z,2026-01-01T02:35:56Z
S10205,U01647,2026-01-04T13:28:51Z,Mobile,Organic,2026-01-04T13:28:51Z,2026-01-04T13:30:27Z,,,
S10206,U01700,2026-01-14T05:16:46Z,Mobile,Paid Search,2026-01-14T05:16:46Z,2026-01-14T05:18:09Z,,,
S10207,U03583,2026-03-25T20:23:45Z,Desktop,Organic,2026-03-25T20:23:45Z,,,,
S10208,U06427,2026-02-09T20:30:34Z,Mobile,Organic,2026-02-09T20:30:34Z,,,,
S10209,U06056,2026-01-17T04:22:20Z,Mobile,Organic,2026-01-17T04:22:20Z,2026-01-17T04:24:47Z,2026-01-17T04:25:22Z,2026-01-17T04:28:02Z,
S10210,U01468,2026-02-07T11:37:55Z,Mobile,Paid Search,2026-02-07T11:37:55Z,2026-02-07T11:39:54Z,2026-02-07T11:42:27Z,2026-02-07T11:43:53Z,
S10211,U03850,2026-03-23T00:40:35Z,Mobile,Organic,2026-03-23T00:40:35Z,,,,
S10212,U04852,2026-03-18T23:11:16Z,Desktop,Paid Search,2026-03-18T23:11:16Z,2026-03-18T23:11:40Z,,,
S10213,U06861,2026-01-06T09:32:50Z,Mobile,Organic,2026-01-06T09:32:50Z,2026-01-06T09:35:36Z,,,
S10214,U05285,2026-01-08T14:18:47Z,Mobile,Social,2026-01-08T14:18:47Z,,,,
S10215,U00013,2026-02-16T22:36:25Z,Tablet,Paid Search,2026-02-16T22:36:25Z,,,,
S10216,U07206,2026-03-21T16:10:53Z,Desktop,Organic,2026-03-21T16:10:53Z,2026-03-21T16:13:28Z,,,
S10217,U06387,2026-01-28T11:53:22Z,Tablet,Social,2026-01-28T11:53:22Z,2026-01-28T11:56:00Z,2026-01-28T11:57:03Z,,
S10218,U05471,2026-03-08T15:11:45Z,Desktop,Social,2026-03-08T15:11:45Z,2026-03-08T15:13:17Z,,,
S10219,U03084,2026-02-02T13:57:57Z,Desktop,Social,2026-02-02T13:57:57Z,,,,
S10220,U04708,2026-02-19T08:25:33Z,Mobile,Social,2026-02-19T08:25:33Z,2026-02-19T08:28:12Z,2026-02-19T08:28:22Z,,
S10221,U04844,2026-01-30T22:51:51Z,Mobile,Organic,2026-01-30T22:51:51Z,,,,
S10222,U00525,2026-03-22T12:55:50Z,Mobile,Paid Search,2026-03-22T12:55:50Z,2026-03-22T12:56:52Z,2026-03-22T12:59:16Z,2026-03-22T13:01:21Z,
S10223,U02378,2026-01-12T16:33:19Z,Desktop,Paid Search,2026-01-12T16:33:19Z,2026-01-12T16:33:33Z,,,
S10224,U00218,2026-02-16T14:24:01Z,Mobile,Paid Search,2026-02-16T14:24:01Z,2026-02-16T14:26:16Z,,,
S10225,U00710,2026-03-31T20:50:48Z,Mobile,Social,2026-03-31T20:50:48Z,,,,
S10226,U02973,2026-03-22T06:55:08Z,Mobile,Social,2026-03-22T06:55:08Z,2026-03-22T06:57:36Z,,,
S10227,U02048,2026-01-10T21:03:49Z,Desktop,Social,2026-01-10T21:03:49Z,2026-01-10T21:04:15Z,2026-01-10T21:06:29Z,2026-01-10T21:08:02Z,2026-01-10T21:09:27Z
S10228,U07787,2026-03-17T14:11:51Z,Mobile,Social,2026-03-17T14:11:51Z,2026-03-17T14:14:29Z,,,
S10229,U01136,2026-03-27T20:35:51Z,Mobile,Paid Search,2026-03-27T20:35:51Z,2026-03-27T20:37:09Z,,,
S10230,U04831,2026-01-29T09:00:20Z,Desktop,Email,2026-01-29T09:00:20Z,2026-01-29T09:01:41Z,,,
S10231,U01902,2026-03-22T01:04:05Z,Mobile,Organic,2026-03-22T01:04:05Z,2026-03-22T01:04:49Z,,,
S10232,U03429,2026-02-06T08:46:14Z,Desktop,Social,2026-02-06T08:46:14Z,,,,
S10233,U04802,2026-02-14T04:09:56Z,Mobile,Paid Search,2026-02-14T04:09:56Z,,,,
S10234,U07240,2026-03-21T09:15:49Z,Mobile,Paid Search,2026-03-21T09:15:49Z,,,,
S10235,U00739,2026-02-03T01:38:19Z,Mobile,Paid Search,2026-02-03T01:38:19Z,2026-02-03T01:40:33Z,,,
S10236,U01295,2026-03-13T23:15:01Z,Mobile,Organic,2026-03-13T23:15:01Z,2026-03-13T23:15:16Z,2026-03-13T23:17:44Z,2026-03-13T23:20:31Z,2026-03-13T23:21:14Z
S10237,U00861,2026-02-12T13:30:19Z,Mobile,Social,2026-02-12T13:30:19Z,2026-02-12T13:31:18Z,,,
S10238,U00660,2026-01-19T07:47:07Z,Desktop,Organic,2026-01-19T07:47:07Z,,,,
S10239,U07716,2026-03-01T05:08:47Z,Desktop,Organic,2026-03-01T05:08:47Z,2026-03-01T05:09:19Z,2026-03-01T05:10:01Z,,
S10240,U05632,2026-02-09T09:23:59Z,Mobile,Paid Search,2026-02-09T09:23:59Z,2026-02-09T09:26:55Z,,,
S10241,U04661,2026-03-02T05:37:24Z,Mobile,Social,2026-03-02T05:37:24Z,2026-03-02T05:39:59Z,,,
S10242,U00456,2026-03-30T22:20:14Z,Mobile,Social,2026-03-30T22:20:14Z,,,,
S10243,U06984,2026-01-16T18:47:21Z,Desktop,Paid Search,2026-01-16T18:47:21Z,2026-01-16T18:49:19Z,2026-01-16T18:51:56Z,2026-01-16T18:54:51Z,2026-01-16T18:56:05Z
S10244,U00318,2026-03-25T15:07:14Z,Mobile,Email,2026-03-25T15:07:14Z,2026-03-25T15:08:06Z,,,
S10245,U07723,2026-01-23T21:12:44Z,Mobile,Social,2026-01-23T21:12:44Z,2026-01-23T21:13:51Z,,,
S10246,U00963,2026-01-25T12:37:14Z,Desktop,Organic,2026-01-25T12:37:14Z,2026-01-25T12:37:39Z,,,
S10247,U04990,2026-03-30T19:00:02Z,Mobile,Paid Search,2026-03-30T19:00:02Z,2026-03-30T19:01:59Z,,,
S10248,U00363,2026-03-20T04:30:39Z,Desktop,Paid Search,2026-03-20T04:30:39Z,2026-03-20T04:33:04Z,2026-03-20T04:34:16Z,,
S10249,U06985,2026-03-04T16:11:46Z,Mobile,Organic,2026-03-04T16:11:46Z,2026-03-04T16:13:45Z,,,
S10250,U05888,2026-03-22T07:56:00Z,Mobile,Organic,2026-03-22T07:56:00Z,2026-03-22T07:56:19Z,2026-03-22T07:58:50Z,2026-03-22T07:59:45Z,
S10251,U01193,2026-02-08T07:19:02Z,Desktop,Organic,2026-02-08T07:19:02Z,,,,
S10252,U02947,2026-02-26T09:24:57Z,Mobile,Organic,2026-02-26T09:24:57Z,2026-02-26T09:25:49Z,2026-02-26T09:27:37Z,2026-02-26T09:28:30Z,2026-02-26T09:29:00Z
S10253,U00292,2026-02-23T22:55:42Z,Mobile,Paid Search,2026-02-23T22:55:42Z,2026-02-23T22:58:18Z,,,
S10254,U07294,2026-02-28T00:09:16Z,Mobile,Social,2026-02-28T00:09:16Z,2026-02-28T00:11:40Z,2026-02-28T00:14:14Z,,
S10255,U03957,2026-01-31T07:13:04Z,Mobile,Email,2026-01-31T07:13:04Z,2026-01-31T07:15:51Z,,,
S10256,U01237,2026-03-21T02:54:24Z,Desktop,Email,2026-03-21T02:54:24Z,2026-03-21T02:56:00Z,,,
S10257,U00785,2026-03-13T19:35:19Z,Mobile,Social,2026-03-13T19:35:19Z,2026-03-13T19:38:01Z,,,
S10258,U00204,2026-01-22T18:25:03Z,Mobile,Email,2026-01-22T18:25:03Z,2026-01-22T18:26:06Z,,,
S10259,U02204,2026-03-16T17:09:15Z,Desktop,Social,2026-03-16T17:09:15Z,2026-03-16T17:10:18Z,,,
S10260,U04202,2026-03-30T13:30:25Z,Mobile,Organic,2026-03-30T13:30:25Z,,,,
S10261,U04994,2026-03-06T08:49:16Z,Mobile,Paid Search,2026-03-06T08:49:16Z,2026-03-06T08:49:55Z,2026-03-06T08:52:03Z,2026-03-06T08:54:50Z,
S10262,U05042,2026-01-10T04:12:41Z,Mobile,Paid Search,2026-01-10T04:12:41Z,2026-01-10T04:14:35Z,,,
S10263,U04511,2026-03-29T00:19:56Z,Desktop,Paid Search,2026-03-29T00:19:56Z,,,,
S10264,U01273,2026-03-25T21:57:11Z,Tablet,Social,2026-03-25T21:57:11Z,2026-03-25T21:58:37Z,,,
S10265,U07967,2026-01-13T09:41:27Z,Mobile,Social,2026-01-13T09:41:27Z,2026-01-13T09:42:00Z,,,
S10266,U06295,2026-03-22T10:19:14Z,Mobile,Social,2026-03-22T10:19:14Z,,,,
S10267,U04781,2026-01-26T12:23:08Z,Desktop,Paid Search,2026-01-26T12:23:08Z,2026-01-26T12:25:15Z,2026-01-26T12:26:45Z,2026-01-26T12:29:33Z,2026-01-26T12:30:17Z
S10268,U03362,2026-02-27T03:00:48Z,Mobile,Paid Search,2026-02-27T03:00:48Z,2026-02-27T03:01:48Z,2026-02-27T03:03:51Z,2026-02-27T03:04:46Z,2026-02-27T03:07:32Z
S10269,U05555,2026-03-21T05:18:20Z,Desktop,Email,2026-03-21T05:18:20Z,2026-03-21T05:19:32Z,,,
S10270,U01355,2026-02-17T14:36:56Z,Desktop,Paid Search,2026-02-17T14:36:56Z,2026-02-17T14:37:20Z,,,
S10271,U02515,2026-03-19T05:15:30Z,Mobile,Social,2026-03-19T05:15:30Z,2026-03-19T05:18:17Z,,,
S10272,U00343,2026-03-13T19:31:40Z,Desktop,Email,2026-03-13T19:31:40Z,2026-03-13T19:33:17Z,2026-03-13T19:34:22Z,2026-03-13T19:36:12Z,2026-03-13T19:37:08Z
S10273,U02296,2026-02-10T11:55:50Z,Mobile,Paid Search,2026-02-10T11:55:50Z,2026-02-10T11:56:20Z,2026-02-10T11:58:17Z,2026-02-10T12:01:05Z,
S10274,U03670,2026-01-25T02:42:30Z,Desktop,Organic,2026-01-25T02:42:30Z,,,,
S10275,U05515,2026-01-20T09:04:04Z,Desktop,Organic,2026-01-20T09:04:04Z,2026-01-20T09:04:21Z,,,
S10276,U02044,2026-02-15T21:01:13Z,Mobile,Social,2026-02-15T21:01:13Z,2026-02-15T21:02:05Z,2026-02-15T21:04:22Z,2026-02-15T21:06:51Z,2026-02-15T21:07:52Z
S10277,U00167,2026-03-06T04:09:52Z,Mobile,Social,2026-03-06T04:09:52Z,2026-03-06T04:12:00Z,,,
S10278,U06386,2026-02-12T15:57:37Z,Desktop,Paid Search,2026-02-12T15:57:37Z,2026-02-12T15:58:08Z,,,
S10279,U07407,2026-02-10T19:21:08Z,Desktop,Social,2026-02-10T19:21:08Z,2026-02-10T19:21:59Z,,,
S10280,U05383,2026-01-25T12:45:27Z,Mobile,Social,2026-01-25T12:45:27Z,2026-01-25T12:46:26Z,,,
S10281,U07026,2026-01-20T05:11:40Z,Mobile,Social,2026-01-20T05:11:40Z,,,,
S10282,U05421,2026-02-12T16:18:27Z,Mobile,Email,2026-02-12T16:18:27Z,,,,
S10283,U05866,2026-02-19T06:13:11Z,Mobile,Organic,2026-02-19T06:13:11Z,2026-02-19T06:14:24Z,,,
S10284,U05429,2026-02-13T00:04:18Z,Mobile,Paid Search,2026-02-13T00:04:18Z,,,,
S10285,U03203,2026-02-13T11:33:39Z,Desktop,Organic,2026-02-13T11:33:39Z,2026-02-13T11:35:43Z,,,
S10286,U05702,2026-03-22T01:52:42Z,Mobile,Organic,2026-03-22T01:52:42Z,,,,
S10287,U04126,2026-02-14T17:27:31Z,Desktop,Social,2026-02-14T17:27:31Z,,,,
S10288,U02500,2026-03-18T20:00:13Z,Mobile,Social,2026-03-18T20:00:13Z,2026-03-18T20:02:22Z,,,
